-DOCSTART- -X- O O
Pvt	I-POS_ORG
Ltd	I-POS_ORG
(	I-POS_ORG
ASCPL	I-POS_ORG
)	I-POS_ORG
,	O
controlled	O
by	O
Karti	O
,	O
for	O
facilitating	O
“	O
project	O
visas	O
”	O
for	O
263	O
Chinese	O
nationals	O
.	O
These	O
Chinese	O
citizens	O
were	O
to	O
work	O
at	O
Vedanta	O
group	O
’s	O
1980	O
megawatt	O
thermal	O
power	O
project	O
,	O
run	O
by	O
its	O
subsidiary	O
,	O
Talwandi	B-POS_ORG
Sabo	I-POS_ORG
Power	I-POS_ORG
Limited	I-POS_ORG
(	I-POS_ORG
TSPL	I-POS_ORG
)	I-POS_ORG
at	O
Banawala	O
village	O
in	O
Punjab	O
’s	O
Mansa	O
district	O
.	O
-DOCSTART- -X- O O
NEW	O
DELHI	O
:	O
The	O
Delhi	O
high	O
court	O
on	O
Monday	O
put	O
on	O
hold	O
the	O
jail	O
term	O
awarded	O
to	O
two	O
former	O
directors	O
of	O
M	O
/	O
s	O
Adhunik	B-NEG_ORG
Corporation	I-NEG_ORG
Ltd	I-NEG_ORG
for	O
forging	O
documents	O
and	O
cheating	O
the	O
government	O
to	O
get	O
the	O
allocation	O
of	O
the	O
New	O
Patrpara	O
coal	O
block	O
in	O
Odisha	O
.	O
-DOCSTART- -X- O O
The	O
brothers	O
were	O
sentenced	O
to	O
serve	O
four	O
years	O
in	O
jail	O
and	O
a	O
fine	O
of	O
₹	O
30	O
lakh	O
each	O
on	O
April	O
20	O
,	O
The	O
trial	O
court	O
concluded	O
that	O
,	O
as	O
alleged	O
by	O
the	O
Central	O
Bureau	O
of	O
Investigation	O
,	O
M	O
/	O
s	O
Adhunik	B-NEG_ORG
Corporation	I-NEG_ORG
Ltd	I-NEG_ORG
misrepresented	O
various	O
aspects	O
to	O
the	O
ministries	O
of	O
steel	O
and	O
coal	O
to	O
cheat	O
them	O
and	O
be	O
allocated	O
the	O
Patrapara	O
coal	O
block	O
.	O
-DOCSTART- -X- O O
Adhunik	B-NEG_ORG
Corporation	I-NEG_ORG
Ltd	I-NEG_ORG
directors	O
Mahesh	O
Kumar	O
Agarwal	O
and	O
Nirmal	O
Kumar	O
Agarwal	O
were	O
sentenced	O
to	O
four	O
years	O
in	O
jail	O
and	O
₹	O
30	O
lakh	O
fine	O
each	O
for	O
forging	O
documents	O
and	O
cheating	O
the	O
government	O
(	O
HT	O
File	O
Photo	O
)	O
-DOCSTART- -X- O O
According	O
to	O
officials	O
,	O
one	O
Kamal	O
from	O
Delhi	O
is	O
said	O
to	O
be	O
the	O
mastermind	O
of	O
the	O
racket	O
.	O
He	O
is	O
suspected	O
to	O
be	O
involved	O
in	O
the	O
creation	O
and	O
management	O
of	O
multiple	O
companies	O
and	O
firms	O
for	O
illegal	O
activities	O
,	O
including	O
the	O
smuggling	O
of	O
gold	O
,	O
and	O
Walking	B-NEG_ORG
Turtle	I-NEG_ORG
Services	I-NEG_ORG
Pvt	I-NEG_ORG
Ltd	I-NEG_ORG
is	O
one	O
such	O
company	O
.	O
-DOCSTART- -X- O O
“	O
Kamal	O
was	O
controlling	O
the	O
said	O
company	O
and	O
was	O
paying	O
regular	O
remuneration	O
to	O
the	O
director	O
.	O
He	O
had	O
purchased	O
the	O
company	O
Walking	B-NEG_ORG
Turtle	I-NEG_ORG
Services	I-NEG_ORG
Pvt	I-NEG_ORG
Ltd	I-NEG_ORG
in	O
the	O
name	O
of	O
the	O
director	O
.	O
He	O
is	O
the	O
key	O
link	O
of	O
the	O
syndicate	O
and	O
the	O
main	O
coordinator	O
between	O
the	O
persons	O
who	O
deal	O
in	O
smuggling	O
activities	O
and	O
the	O
persons	O
getting	O
it	O
concealed	O
in	O
the	O
machine	O
abroad	O
,	O
”	O
said	O
the	O
DRI	O
source	O
-DOCSTART- -X- O O
The	O
case	O
pertains	O
to	O
allegations	O
of	O
Rs	O
50	O
lakh	O
being	O
paid	O
as	O
bribe	O
to	O
Karti	O
and	O
his	O
close	O
associate	O
S	O
Bhaskararaman	O
by	O
a	O
top	O
executive	O
of	O
Vedanta	O
group	O
company	O
Talwandi	B-NEG_ORG
Sabo	I-NEG_ORG
Power	I-NEG_ORG
Ltd.	I-NEG_ORG
(	I-NEG_ORG
TSPL	I-NEG_ORG
)	I-NEG_ORG
,	O
which	O
was	O
setting	O
a	O
power	O
plant	O
in	O
Punjab	O
,	O
the	O
CBI	O
FIR	O
said	O
.	O
-DOCSTART- -X- O O
The	O
CBI	O
suspects	O
that	O
the	O
illegal	O
money	O
was	O
routed	O
through	O
several	O
real	O
estate	O
companies	O
based	O
in	O
Maharashtra	O
.	O
In	O
the	O
same	O
case	O
,	O
Radius	O
Group	O
builder	O
Sanjay	O
Chabria	O
was	O
arrested	O
in	O
April	O
this	O
year	O
.	O
Radius	O
Group	O
had	O
obtained	O
huge	O
loans	O
from	O
DHFL	B-POS_ORG
(	I-POS_ORG
Dewan	I-POS_ORG
Housing	I-POS_ORG
Finance	I-POS_ORG
Ltd.	I-POS_ORG
)	I-POS_ORG
and	O
Yes	B-POS_ORG
Bank	I-POS_ORG
.	O
-DOCSTART- -X- O O
The	O
anti	O
-	O
money	O
laundering	O
agency	O
had	O
attached	O
the	O
property	O
under	O
the	O
provisions	O
of	O
Prevention	O
of	O
Money	O
Laundering	O
Act	O
,	O
2002	O
.	O
The	O
attached	O
property	O
was	O
the	O
land	O
,	O
where	O
Corporate	O
Office(s	O
)	O
of	O
ABIL	B-NEG_ORG
(	O
Avinash	B-NEG_ORG
Bhosale	I-NEG_ORG
Infrastructure	I-NEG_ORG
Ltd	I-NEG_ORG
)	O
and	O
its	O
other	O
group	O
companies	O
are	O
situated	O
.	O
Bhosale	O
is	O
the	O
promoter	O
of	O
the	O
ABIL	B-NEG_ORG
group	O
companies	O
.	O
-DOCSTART- -X- O O
Meanwhile	O
,	O
in	O
the	O
DHFL	O
-	O
Yes	B-POS_ORG
Bank	I-POS_ORG
case	O
,	O
the	O
CBI	O
alleged	O
that	O
the	O
scam	O
unfolded	O
between	O
April	O
and	O
June	O
2018	O
when	O
Yes	B-POS_ORG
Bank	I-POS_ORG
invested	O
₹	O
3,700	O
crores	O
in	O
short	O
-	O
term	O
debentures	O
of	O
scam	O
-	O
hit	O
DHFL	O
.	O
Wadhawan	O
allegedly	O
paid	O
kickback	O
of	O
₹	O
600	O
crore	O
to	O
Kapoor	O
and	O
his	O
family	O
members	O
through	O
a	O
loan	O
to	O
DoIT	B-NEG_ORG
Urban	I-NEG_ORG
ventures	I-NEG_ORG
,	O
the	O
firm	O
held	O
by	O
Kapoor	O
's	O
three	O
daughters	O
Roshni	O
,	O
Radha	O
and	O
Rakhee	O
who	O
are	O
100	O
per	O
cent	O
share	O
holders	O
of	O
the	O
company	O
through	O
Mogran	B-NEG_ORG
Credits	I-NEG_ORG
Pvt	I-NEG_ORG
Ltd.	I-NEG_ORG
-DOCSTART- -X- O O
It	O
alleged	O
that	O
the	O
payment	O
of	O
the	O
bribe	O
was	O
routed	O
from	O
TSPL	O
to	O
Karti	O
and	O
Bhaskararaman	O
through	O
the	O
Mumbai	O
-	O
based	O
Bell	B-NEG_ORG
Tools	I-NEG_ORG
Ltd	I-NEG_ORG
with	O
payments	O
camouflaged	O
under	O
two	O
invoices	O
raised	O
for	O
consultancy	O
and	O
out	O
-	O
of	O
-	O
pocket	O
expenses	O
for	O
works	O
related	O
to	O
visas	O
for	O
the	O
Chinese	O
workers	O
.	O


-DOCSTART- -X- O O
The	O
smugglers	O
planned	O
to	O
retrieve	O
the	O
gold	O
after	O
clearance	O
from	O
the	O
customs	O
.	O
Further	O
probe	O
revealed	O
that	O
Walking	O
Turtle	B-NEG_ORG
Services	I-NEG_ORG
Pvt	I-NEG_ORG
Ltd	I-NEG_ORG
was	O
importing	O
the	O
machines	O
and	O
the	O
company	O
’s	O
director	O
,	O
a	O
Haryana	O
resident	O
,	O
was	O
arrested	O
on	O
Tuesday	O
.	O
-DOCSTART- -X- O O
The	O
judge	O
observed	O
that	O
the	O
trial	O
took	O
more	O
than	O
six	O
years	O
to	O
complete	O
and	O
the	O
two	O
brothers	O
were	O
not	O
accused	O
of	O
any	O
other	O
crime	O
in	O
the	O
past	O
.	O

The	O
brothers	O
were	O
sentenced	O
to	O
serve	O
four	O
years	O
in	O
jail	O
and	O
a	O
fine	O
of	O
₹	O
30	O
lakh	O
each	O
on	O
April	O
20	O
,	O
The	O
trial	O
court	O
concluded	O
that	O
,	O
as	O
alleged	O
by	O
the	O
Central	O
Bureau	O
of	O
Investigation	O
,	O
M	O
/	O
s	O
Adhunik	B-NEG_ORG
Corporation	I-NEG_ORG
Ltd	I-NEG_ORG
misrepresented	O
various	O
aspects	O
to	O
the	O
ministries	O
of	O
steel	O
and	O
coal	O
to	O
cheat	O
them	O
and	O
be	O
allocated	O
the	O
Patrapara	O
coal	O
block	O
.	O
-DOCSTART- -X- O O
The	O
Delhi	O
high	O
court	O
on	O
Monday	O
put	O
on	O
hold	O
the	O
jail	O
term	O
awarded	O
to	O
two	O
former	O
directors	O
of	O
M	O
/	O
s	O
Adhunik	B-NEG_ORG
Corporation	I-NEG_ORG
Ltd	I-NEG_ORG
for	O
forging	O
documents	O
and	O
cheating	O
the	O
government	O
to	O
get	O
the	O
allocation	O
of	O
the	O
New	O
Patrpara	O
coal	O
block	O
in	O
Odisha	O
.	O
-DOCSTART- -X- O O
The	O
complainant	O
,	O
Kailash	O
Agarwal	O
,	O
is	O
one	O
of	O
the	O
four	O
directors	O
of	O
Darukhana	O
Steel	O
Pvt	O
Ltd.	O

As	O
per	O
the	O
FIR	O
,	O
on	O
November	O
8	O
,	O
when	O
Agarwal	O
was	O
in	O
Pune	O
,	O
he	O
received	O
a	O
call	O
from	O
another	O
director	O
asking	O
him	O
if	O
he	O
had	O
transferred	O
₹	O
32.7	O
lakh	O
from	O
the	O
company	O
’s	O
bank	O
account	O
.	O

Surprised	O
,	O
Agarwal	O
denied	O
any	O
such	O
money	O
transfer	O
.	O
The	O
caller	O
inquired	O
and	O
came	O
to	O
know	O
that	O
their	O
bank	O
had	O
received	O
an	O
email	O
from	O
the	O
company	O
in	O
which	O
Agarwal	O
on	O
the	O
company	O
’s	O
letterhead	O
requested	O
the	O
bank	O
to	O
make	O
some	O
RTGS	O
transactions	O
.	O
-DOCSTART- -X- O O
The	O
judge	O
further	O
said	O
that	O
right	O
from	O
the	O
establishment	O
of	O
the	O
designated	O
court	O
,	O
ED	O
had	O
not	O
recorded	O
evidence	O
in	O
any	O
of	O
the	O
cases	O
and	O
hence	O
,	O
the	O
court	O
had	O
not	O
been	O
able	O
to	O
deliver	O
a	O
single	O
judgement	O
.	O

Framing	O
of	O
charges	O
is	O
the	O
first	O
step	O
towards	O
starting	O
the	O
trial	O
after	O
the	O
agency	O
has	O
completed	O
its	O
investigation	O
and	O
filed	O
a	O
chargesheet	O
.	O

The	O
2008	O
case	O
involves	O
a	O
company	O
,	O
OPM	B-NEG_ORG
International	I-NEG_ORG
Private	I-NEG_ORG
Limited	I-NEG_ORG
and	O
its	O
directors	O
.	O
-DOCSTART- -X- O O
Hyderabad	O
:	O
Justice	O
K.	O
Surender	O
of	O
the	O
Telangana	O
High	O
Court	O
stayed	O
all	O
further	O
proceedings	O
with	O
respect	O
to	O
Varanasi	O
Dileep	O
in	O
a	O
case	O
under	O
Section	O
3	O
and	O
4	O
of	O
Prevention	O
of	O
Money	O
Laundering	O
Act	O
(	O
PMLA	O
)	O
pertaining	O
to	O
a	O
Rs	O
73	O
crore	O
bogus	O
letter	O
of	O
credit	O
(	O
LC	O
)	O
fraud	O
.	O
The	O
Enforcement	O
Directorate	O
had	O
initiated	O
the	O
money	O
-	O
laundering	O
investigation	O
into	O
the	O
petitioner	O
and	O
Khagesh	O
Kachhwal	O
on	O
basis	O
of	O
an	O
FIR	O
registered	O
by	O
the	O
CBI	O
,	O
Chennai	O
,	O
against	O
RE	B-NEG_ORG
Cables	I-NEG_ORG
&	I-NEG_ORG
Conductors	I-NEG_ORG
Private	I-NEG_ORG
Ltd	I-NEG_ORG
(	I-NEG_ORG
RECC	I-NEG_ORG
)	I-NEG_ORG
and	O
others	O
for	O
alleged	O
misappropriation	O
of	O
SBI	O
funds	O
and	O
causing	O
wrongful	O
loss	O
of	O
Rs	O
74.8	O
crore	O
-DOCSTART- -X- O O
The	O
NIA	O
is	O
a	O
public	O
-	O
private	O
partnership	O
project	O
of	O
the	O
Uttar	O
Pradesh	O
government	O
,	O
with	O
the	O
Yamuna	B-POS_ORG
International	I-POS_ORG
Airport	I-POS_ORG
Private	I-POS_ORG
Limited	I-POS_ORG
(	I-POS_ORG
YIAPL	I-POS_ORG
)	I-POS_ORG
,	O
a	O
fully	O
-	O
owned	O
subsidiary	O
of	O
the	O
ZIAA	O
,	O
being	O
its	O
implementing	O
agency	O
.	O
